pid,high,low,bullishCandles,entryPrice,tradeType,lastCandleRange,secondLastCandleRange,outcome
3116,2466.45,2463.89,7,2466.55,Buy,0.08999999999969077,0.14000000000032742,5.02
3117,2466.97,2464.53,7,2467.07,Buy,0.330000000000382,0.08999999999969077,5.2
3118,2469.81,2466.96,7,2469.82,Buy,0.09000000000014552,0.009999999999763531,5.32
3119,2471.41,2469.59,7,2471.51,Buy,0.7200000000002547,0.1799999999998363,7.1
3120,2472.3,2469.57,7,2472.39,Buy,0.21000000000003638,0.34999999999990905,6.22
3121,2472.3,2469.57,7,2472.24,Buy,0.15000000000009095,0.21000000000003638,5.4
3122,2472.51,2469.97,7,2472.61,Buy,0.42000000000007276,0.04999999999972715,5.03
3123,2474.67,2470.26,7,2474.77,Buy,2.0799999999999272,0.42000000000007276,-5.01
3124,2477.66,2472.08,7,2477.74,Buy,1.25,1.169999999999618,-5.05
3125,2477.66,2472.08,7,2474.98,Buy,2.75,1.25,-5.22
3126,2477.66,2472.51,7,2475.17,Buy,0.19000000000005457,2.75,-5.41
3127,2477.66,2474.16,7,2475.68,Buy,0.75,0.01999999999998181,-5.21
3128,2474.3,2472.13,7,2474.39,Buy,0.42000000000007276,0.4499999999998181,-10
3129,2472.11,2470.5,7,2472.21,Buy,0.8400000000001455,0.02999999999974534,7.61
3130,2472.15,2470.5,7,2472.25,Buy,0.03999999999996362,0.8400000000001455,-7.86
3131,2472.66,2470.5,7,2472.76,Buy,0.4699999999997999,0.01999999999998181,-7.72
3132,2472.6,2470.5,7,2472.65,Buy,0.09999999999990905,0.4699999999997999,7.17
3133,2474.37,2472.65,7,2474.46,Buy,0.5,0.4600000000000364,5.36
3134,2474.91,2472.98,7,2475.01,Buy,0.1799999999998363,0.5700000000001637,-10.62
3135,2475.2,2473.02,7,2475.26,Buy,0.2899999999999636,0.1799999999998363,-5.5
3136,2475.57,2473.37,7,2475.67,Buy,0.40000000000009095,0.2899999999999636,-5.91
3137,2475.56,2473.37,7,2475.21,Buy,0.47000000000025466,0.40000000000009095,-10.17
3138,2475.56,2473.4,7,2475.57,Buy,0.3599999999996726,0.47000000000025466,-11.18
3139,2474.13,2473.53,7,2474.23,Buy,0.10999999999967258,0.2699999999999818,5.59
3140,2474.69,2473.66,7,2474.78,Buy,0.5599999999999454,0.10999999999967258,-7.42
3141,2475.97,2464.2,7,2470.19,Buy,0.30999999999994543,2.2899999999999636,-5.33
3142,2475.97,2465.09,7,2471.43,Buy,1.2699999999999818,0.30999999999994543,-5.27
3143,2475.97,2466.06,7,2471.55,Buy,0.17000000000007276,1.2699999999999818,-5.66
3144,2468.68,2464.83,7,2468.54,Buy,0.13000000000010914,0.5599999999999454,-6.71
3145,2469.29,2464.83,7,2469.33,Buy,0.849999999999909,0.13000000000010914,-5.26
3146,2470.65,2464.83,8,2470.75,Buy,1.400000000000091,0.849999999999909,-5.4
3147,2470.63,2464.83,7,2468.82,Buy,1.9100000000003092,1.400000000000091,-7.67
3148,2470.63,2464.83,8,2469,Buy,0.14000000000032742,1.9100000000003092,-5.42
3149,2470.63,2465.49,7,2468.49,Buy,0.5199999999999818,0.14000000000032742,-7.34
3150,2456.4,2449.98,7,2456.5,Buy,1.4200000000000728,0.30999999999994543,-8
3151,2457.63,2452.17,7,2457.73,Buy,1.1900000000000546,1.4200000000000728,-5.24
3152,2457.81,2452.17,7,2457.91,Buy,1.0600000000004002,0.9700000000002547,-6.17
3153,2458.12,2452.17,8,2458.18,Buy,0.30999999999994543,1.0600000000004002,-6.44
3154,2458.12,2453.27,7,2458.06,Buy,0.13000000000010914,0.30999999999994543,-5.22
3155,2459.17,2453.38,7,2459.25,Buy,1.2100000000000364,0.13000000000010914,-5.18
3156,2442.02,2440.63,7,2441.95,Buy,0.0500000000001819,0.3400000000001455,5.15
3157,2442.05,2440.63,7,2442.14,Buy,0.20000000000027285,0.0500000000001819,5.12
3158,2442.53,2440.63,7,2442.6,Buy,0.49000000000023647,0.20000000000027285,5.32
3159,2442.96,2440.63,7,2443.06,Buy,0.4299999999998363,0.49000000000023647,5.02
3160,2442.93,2440.63,7,2442.71,Buy,0.3200000000001637,0.4299999999998363,5.05
3161,2443.14,2441.6,7,2443.22,Buy,0.09999999999990905,0.23999999999978172,5.21
3162,2443.53,2441.6,8,2443.63,Buy,0.40000000000009095,0.09999999999990905,5.03
3163,2443.84,2442.17,8,2443.93,Buy,0.30999999999994543,0.40000000000009095,5.14
3164,2443.98,2442.42,8,2444.08,Buy,0.13999999999987267,0.30999999999994543,5.11
3165,2443.97,2442.42,7,2444.06,Buy,0.010000000000218279,0.13999999999987267,5.41
3166,2444.42,2442.42,8,2444.52,Buy,0.4299999999998363,0.010000000000218279,5.01
3167,2444.79,2442.79,8,2444.89,Buy,0.36999999999989086,0.4299999999998363,5.35
3168,2444.79,2442.8,7,2444.64,Buy,0.23999999999978172,0.36999999999989086,5.6
3169,2444.79,2443.04,7,2444.86,Buy,0.19000000000005457,0.23999999999978172,5.38
3170,2445,2443.96,7,2445.08,Buy,0.09000000000014552,0.20000000000027285,5.48
3171,2445.52,2444.42,7,2445.62,Buy,0.4099999999998545,0.09000000000014552,5
3172,2445.83,2444.54,7,2445.93,Buy,0.31999999999970896,0,5.14
3173,2445.85,2444.59,7,2445.95,Buy,0.01999999999998181,0.31999999999970896,5.53
3174,2446.4,2444.59,8,2446.49,Buy,0.5500000000001819,0.01999999999998181,5.57
3175,2446.66,2444.65,8,2446.76,Buy,0.14000000000032742,0.5500000000001819,5.3
3176,2446.53,2444.7,7,2446.62,Buy,0.1499999999996362,0.14000000000032742,5.38
3177,2446.96,2444.91,7,2447.06,Buy,0.4299999999998363,0.1499999999996362,6.06
3178,2447.19,2444.98,7,2447.29,Buy,0.2199999999997999,0.4299999999998363,5.83
3179,2447.44,2445.51,7,2447.52,Buy,0.25,0.2199999999997999,5.6
3180,2447.7,2445.51,8,2447.8,Buy,0.2699999999999818,0.25,5.32
3181,2447.69,2445.83,7,2447.2,Buy,0.6199999999998909,0.2699999999999818,5.69
3182,2447.69,2445.85,7,2447.59,Buy,0.41000000000030923,0.6199999999998909,5.53
3183,2447.85,2446.52,7,2447.95,Buy,0.5900000000001455,0.15000000000009095,5.04
3184,2448,2446.96,7,2448.1,Buy,0.11999999999989086,0.5900000000001455,5.02
3185,2445.97,2444.73,7,2446.05,Buy,0.3799999999996544,0.40000000000009095,5.02
3186,2446.29,2444.73,7,2446.31,Buy,0.7199999999997999,0.4899999999997817,5.25
3187,2446.33,2444.83,7,2446.43,Buy,0.11999999999989086,0.7199999999997999,5.05
3188,2447.22,2446,7,2447.32,Buy,0.23999999999978172,0.21000000000003638,5.57
3189,2447.63,2446.74,7,2447.68,Buy,0.3500000000003638,0.38999999999987267,5.21
3190,2447.92,2446.74,7,2448,Buy,0.3400000000001455,0.3500000000003638,5.12
3191,2448.13,2446.96,7,2448.18,Buy,0.2300000000000182,0.3400000000001455,5.32
3192,2448.53,2447.37,7,2448.63,Buy,0.01999999999998181,0.09999999999990905,5.36
3193,2447.46,2446.71,7,2447.55,Buy,0.13000000000010914,0.05999999999994543,5.34
3194,2447.55,2446.71,7,2447.64,Buy,0.1000000000003638,0.13000000000010914,5.48
3195,2447.68,2446.71,8,2447.78,Buy,0.13000000000010914,0.1000000000003638,5.11
3196,2447.67,2446.71,8,2447.73,Buy,0.06999999999970896,0.13000000000010914,5.39
3197,2447.67,2446.8,7,2447.61,Buy,0,0.06999999999970896,5.58
3198,2448.04,2447.64,7,2448.08,Buy,0.010000000000218279,0.09999999999990905,5.11
3199,2448.78,2447.78,7,2448.88,Buy,0.40000000000009095,0.07000000000016371,5.11
3200,2448.98,2447.78,8,2449.07,Buy,0.1999999999998181,0.40000000000009095,5.2
3201,2448.98,2447.85,7,2448.74,Buy,0.33999999999969077,0.1999999999998181,5.1
3202,2450.33,2447.64,7,2450.43,Buy,0.06000000000040018,0.7100000000000364,5.02
3203,2450.3,2447.64,7,2449.52,Buy,0.8800000000001091,0.06000000000040018,5.22
3204,2450.3,2447.64,7,2449.74,Buy,0.1999999999998181,0.8800000000001091,5.25
3205,2450.3,2447.64,7,2449.51,Buy,0.25999999999976353,0.1999999999998181,5.48
3206,2451.26,2449,7,2451.36,Buy,0.6399999999998727,0.06999999999970896,5.44
3207,2451.53,2449.15,7,2451.58,Buy,0.2699999999999818,0.6399999999998727,5.08
3208,2452.01,2449.15,8,2452.1,Buy,0.5300000000002001,0.2699999999999818,5.61
3209,2452.89,2449.47,8,2452.99,Buy,0.8800000000001091,0.5300000000002001,5.27
3210,2453.09,2450.19,8,2453.09,Buy,0.20000000000027285,0.8800000000001091,5.04
3211,2453.27,2450.38,8,2453.37,Buy,0.25,0.20000000000027285,-5.03
3212,2453.24,2450.38,7,2453.29,Buy,0.09000000000014552,0.25,-5.03
3213,2453.24,2450.38,7,2452.66,Buy,0.6300000000001091,0.09000000000014552,5.05
3214,2453.37,2450.58,7,2453.47,Buy,0.8099999999999454,0.6300000000001091,-5.21
3215,2453.88,2452.56,7,2453.97,Buy,0.900000000000091,0.05999999999994543,5.33
3216,2454.21,2452.56,7,2454.31,Buy,0.3400000000001455,0.900000000000091,5.06
3217,2454.83,2453.58,7,2454.67,Buy,0.17000000000007276,0.4600000000000364,5.01
3218,2454.83,2454.03,7,2454.74,Buy,0.05999999999994543,0.17000000000007276,5.02
3219,2455.31,2454.13,7,2455.41,Buy,0.5700000000001637,0.05999999999994543,5.17
3220,2455.43,2454.38,7,2455.52,Buy,0.11999999999989086,0.5700000000001637,-5.04
3221,2455.43,2454.38,7,2455.5,Buy,0.03000000000020009,0.11999999999989086,-5.15
3222,2454.41,2453.73,7,2454.5,Buy,0.1299999999996544,0.11999999999989086,5.01
3223,2454.5,2453.73,7,2454.6,Buy,0.09999999999990905,0.1299999999996544,5.01
3224,2454.54,2453.73,8,2454.64,Buy,0.03999999999996362,0.09999999999990905,5.12
3225,2454.54,2453.73,7,2454.23,Buy,0.4099999999998545,0.03999999999996362,5.2
3226,2454.54,2453.73,7,2454.15,Buy,0,0.4099999999998545,5.28
3227,2454.54,2453.85,7,2454.23,Buy,0.08999999999969077,0,5.07
3228,2454.54,2453.96,7,2454.56,Buy,0.33999999999969077,0.08999999999969077,5.2
3229,2454.69,2454.05,7,2454.77,Buy,0.2300000000000182,0.33999999999969077,5.06
3230,2452.34,2450.65,7,2452.44,Buy,0.2300000000000182,0.2199999999997999,5.4
3231,2453.49,2451.99,7,2453.58,Buy,0.2899999999999636,0.75,5
3232,2453.86,2452.29,7,2453.94,Buy,0.38000000000010914,0.2899999999999636,5.49
3233,2454.23,2452.29,8,2454.32,Buy,0.38999999999987267,0.38000000000010914,5.21
3234,2454.23,2452.29,7,2454.32,Buy,0.009999999999763531,0.38999999999987267,5.11
3235,2454.61,2452.29,7,2454.68,Buy,0.3900000000003274,0.009999999999763531,5.08
3236,2454.64,2452.96,7,2454.74,Buy,0.36999999999989086,0.03999999999996362,5.15
3237,2454.82,2452.96,8,2454.92,Buy,0.16000000000030923,0.36999999999989086,5.2
3238,2455.99,2453.11,8,2456.05,Buy,1.169999999999618,0.16000000000030923,6.02
3239,2456.66,2453.36,8,2456.76,Buy,0.7000000000002728,1.169999999999618,5.69
3240,2456.65,2453.67,7,2456.71,Buy,0.06999999999970896,0.7000000000002728,6.05
3241,2457.18,2453.71,7,2457.28,Buy,0.5599999999999454,0.06999999999970896,5.72
3242,2457.46,2454.2,7,2457.56,Buy,0.2699999999999818,0.5599999999999454,5.2
3243,2457.52,2454.2,7,2457.62,Buy,0.010000000000218279,0.2699999999999818,5.47
3244,2457.74,2454.26,7,2457.84,Buy,0.1799999999998363,0.010000000000218279,5.16
3245,2458.04,2454.64,7,2458.13,Buy,0.3000000000001819,0.1799999999998363,5.31
3246,2456.31,2454.63,7,2456.41,Buy,0.2699999999999818,0.7899999999999636,5.66
3247,2456.23,2454.71,7,2456.11,Buy,0.2699999999999818,0.21000000000003638,5.63
3248,2456.99,2455.52,7,2457.09,Buy,0.2699999999999818,0.19000000000005457,5.67
3249,2456.69,2456.38,7,2456.72,Buy,0.010000000000218279,0.07999999999992724,5.35
3250,2459.32,2456.05,7,2459.4,Buy,1.0199999999999818,0.25,5.35
3251,2462.51,2458.73,7,2462.6,Buy,0.06000000000040018,0.7100000000000364,7.12
3252,2463.03,2458.79,7,2463.12,Buy,0.5300000000002001,0.06000000000040018,6.9
3253,2463.3,2459.45,7,2463.4,Buy,0.21000000000003638,0.5300000000002001,6.32
3254,2463.23,2459.96,7,2462.9,Buy,0.05999999999994543,0.40000000000009095,6.82
3255,2463.23,2460.82,7,2462.9,Buy,0.21000000000003638,0.21000000000003638,6.57
3256,2463.88,2461.21,7,2463.98,Buy,0.5799999999999272,0.3700000000003456,5.74
3257,2463.87,2461.21,7,2463.79,Buy,0.2300000000000182,0.4499999999998181,5.68
3258,2465.3,2463.45,7,2465.4,Buy,0.11000000000012733,0.5500000000001819,-7.8
3259,2465.56,2463.62,7,2465.63,Buy,0.25999999999976353,0.11000000000012733,-8.08
3260,2465.56,2463.62,7,2465.08,Buy,0.49000000000023647,0.25999999999976353,-7.53
3261,2465.56,2463.62,8,2465.27,Buy,0.1999999999998181,0.49000000000023647,-5.09
3262,2465.56,2464.24,7,2464.76,Buy,0.599999999999909,0.1999999999998181,-7.21
3263,2465.56,2464.24,7,2465.03,Buy,0.2699999999999818,0.599999999999909,-8.45
3264,2465.56,2464.28,7,2465.41,Buy,0.40000000000009095,0.2699999999999818,-5.23
3265,2466.1,2464.66,7,2466.2,Buy,0.6599999999998545,0.40000000000009095,-6.02
3266,2442.53,2432.88,7,2442.58,Buy,0.09000000000014552,0.11000000000012733,5.62
3267,2445.21,2434.71,7,2445.3,Buy,2.730000000000018,0.09000000000014552,6
3268,2450.58,2446.5,7,2450.66,Buy,1.3400000000001455,0.5,5.51
3269,2451.85,2446.5,7,2451.95,Buy,1.2800000000002,1.3400000000001455,5.34
3270,2452.34,2446.5,8,2452.39,Buy,0.49000000000023647,1.2800000000002,5.58
3271,2452.34,2446.5,7,2451.86,Buy,0.5399999999999636,0.49000000000023647,5.06
3272,2452.34,2446.5,7,2451.02,Buy,0.830000000000382,0.5399999999999636,5.46
3273,2452.34,2446.93,7,2451.89,Buy,0.8600000000001273,0.830000000000382,6.08
3274,2452.93,2447.05,7,2453.02,Buy,1.1399999999998727,0.8600000000001273,5.6
3275,2454.14,2448.87,7,2454.15,Buy,1.2199999999998,1.1399999999998727,5.42
3276,2454.88,2449.24,7,2454.97,Buy,0.8299999999999272,1.2199999999998,5.96
3277,2457.3,2453.68,7,2457.39,Buy,1.6600000000003092,1.300000000000182,-5.46
3278,2456.73,2454.98,7,2456.27,Buy,0.09000000000014552,0.07000000000016371,5.09
3279,2456.73,2455.48,7,2456.64,Buy,0.38000000000010914,0.09000000000014552,-5.86
3280,2456.73,2455.84,7,2456.52,Buy,0.2199999999997999,0.29999999999972715,5.15
3281,2456.62,2455.84,7,2456.72,Buy,0.09999999999990905,0.19000000000005457,-5.28
3282,2459.12,2457.23,7,2459.22,Buy,0.36000000000012733,0.5099999999997635,-5.09
3283,2459.16,2457.23,8,2459.26,Buy,0.03999999999996362,0.36000000000012733,-5.16
3284,2459.34,2457.44,8,2459.44,Buy,0.1000000000003638,0.03999999999996362,-5.07
3285,2459.6,2457.71,8,2459.65,Buy,0.25999999999976353,0.1000000000003638,-5.55
3286,2460.46,2457.79,8,2460.56,Buy,0.8999999999996362,0.25999999999976353,-5.6
3287,2460.55,2457.86,8,2460.65,Buy,0.07999999999992724,0.8999999999996362,-5.69
3288,2460.54,2458.21,7,2460.27,Buy,0.38000000000010914,0.07999999999992724,-5.44
3289,2460.74,2458.21,8,2460.84,Buy,0.42000000000007276,0.38000000000010914,-5.19
3290,2460.59,2458.71,7,2460.56,Buy,0.2699999999999818,0.42000000000007276,-5.44
3291,2461.17,2459.12,7,2461.26,Buy,0.7100000000000364,0.2699999999999818,-5.04
3292,2455.59,2454.37,7,2455.64,Buy,0.20000000000027285,0.05999999999994543,7.48
3293,2455.95,2454.71,7,2456.05,Buy,0.38999999999987267,0.20000000000027285,-5.27
3294,2456.14,2455.17,7,2456.16,Buy,0.4800000000000182,0.10999999999967258,-5.32
3295,2458.56,2457.28,7,2458.66,Buy,0.6900000000000546,0.07999999999992724,-5.12
3296,2458.62,2457.28,7,2458.71,Buy,0.05999999999994543,0.6900000000000546,-5.49
3297,2458.68,2457.28,8,2458.74,Buy,0.06999999999970896,0.05999999999994543,-5.95
3298,2458.68,2457.72,8,2458.71,Buy,0.01999999999998181,0.06999999999970896,-5.17
3299,2458.68,2457.77,8,2458.73,Buy,0.04999999999972715,0.01999999999998181,-5.19
3300,2458.68,2457.77,7,2458.72,Buy,0.010000000000218279,0.04999999999972715,-5.13
3301,2458.72,2457.77,7,2458.82,Buy,0.07000000000016371,0.07999999999992724,-5.28
3302,2459.66,2457.9,7,2459.76,Buy,0.13000000000010914,0.21000000000003638,-5.22
3303,2459.65,2457.9,7,2459.32,Buy,0.4299999999998363,0.13000000000010914,-5.09
3304,2459.65,2457.9,7,2458.95,Buy,0.3999999999996362,0.4299999999998363,-5.13
3305,2458.62,2457.27,7,2458.63,Buy,0.04999999999972715,0.15000000000009095,-5.04
3306,2457.83,2457.08,7,2457.9,Buy,0.14000000000032742,0.25999999999976353,-5.41
3307,2457.83,2457.08,7,2457.41,Buy,0.15999999999985448,0.6900000000000546,-5.36
3308,2457.83,2457.09,7,2457.85,Buy,0.4299999999998363,0.15999999999985448,-5.06
3309,2458.7,2457.09,7,2458.8,Buy,0.9299999999998363,0.4299999999998363,-5.26
3310,2458.68,2457.09,7,2458.25,Buy,0.599999999999909,0.9299999999998363,-5.46
3311,2458.74,2456.22,7,2458.81,Buy,0.1499999999996362,0.13000000000010914,-5.22
3312,2459.23,2457.31,7,2459.31,Buy,0.5199999999999818,0.1499999999996362,-5.14
3313,2455.8,2454.14,7,2455.9,Buy,0.4800000000000182,0.04999999999972715,-5.06
3314,2456,2454.51,7,2456.1,Buy,0.03000000000020009,0.45999999999958163,-5.18
3315,2456.17,2454.88,7,2456.11,Buy,0.17000000000007276,0.03000000000020009,-5.33
3316,2456.17,2455.24,7,2455.61,Buy,0.01999999999998181,0.6300000000001091,5.78
3317,2452.8,2451.98,7,2452.87,Buy,0.03000000000020009,0.07000000000016371,5.5
3318,2453.27,2451.98,8,2453.37,Buy,0.38000000000010914,0.03000000000020009,5
3319,2453.15,2452.17,7,2453.01,Buy,0.30999999999994543,0.38000000000010914,5.57
3320,2453.41,2452.19,7,2453.51,Buy,0.02999999999974534,0.36000000000012733,5.07
3321,2453.53,2452.19,7,2453.61,Buy,0.12000000000034561,0.02999999999974534,5.23
3322,2453.53,2452.19,7,2453.36,Buy,0.2600000000002183,0.12000000000034561,5.99
3323,2453.53,2452.19,8,2453.62,Buy,0.2699999999999818,0.2600000000002183,5.73
3324,2453.53,2452.26,7,2453.23,Buy,0.32999999999992724,0.2699999999999818,5.14
3325,2457.29,2455.61,7,2457.32,Buy,0.03999999999996362,0.42000000000007276,-5.53
3326,2454.45,2451.52,7,2454.55,Buy,0.8299999999999272,0.11000000000012733,5.73
3327,2454.92,2451.65,7,2455.02,Buy,0.47000000000025466,0.8299999999999272,5.27
3328,2455.49,2451.7,7,2455.58,Buy,0.569999999999709,0.47000000000025466,7.54
3329,2456.56,2451.7,7,2456.66,Buy,1.0700000000001637,0.569999999999709,6.04
3330,2456.67,2451.7,8,2456.76,Buy,0.11000000000012733,1.0700000000001637,6.36
3331,2457.19,2451.7,9,2457.26,Buy,0.5300000000002001,0.11000000000012733,5.84
3332,2457.63,2452.6,9,2457.73,Buy,0.47000000000025466,0.5300000000002001,5.39
3333,2458.28,2453.52,9,2458.38,Buy,0.650000000000091,0.47000000000025466,6.16
3334,2458.97,2453.62,9,2458.94,Buy,0.6899999999995998,0.650000000000091,5.05
3335,2460.29,2454.45,9,2460.39,Buy,1.4400000000000546,0.6899999999995998,5.34
3336,2461.39,2454.92,9,2461.49,Buy,1.0900000000001455,1.4400000000000546,5.37
3337,2461.61,2455.48,9,2461.71,Buy,0.21000000000003638,1.0900000000001455,5.15
3338,2461.6,2456.56,8,2461.68,Buy,0.03999999999996362,0.21000000000003638,5.47
3339,2462.66,2456.66,8,2462.75,Buy,1.0799999999999272,0.03999999999996362,5.36
3340,2463.4,2457.16,8,2463.44,Buy,0.75,1.0799999999999272,5.34
3341,2463.4,2457.63,7,2462.55,Buy,0.900000000000091,0.75,5.19
3342,2462.68,2461.8,7,2462.52,Buy,0.02999999999974534,0.29999999999972715,5.17
3343,2462.68,2461.8,7,2462.73,Buy,0.1999999999998181,0.02999999999974534,5.01
3344,2463.09,2461.8,7,2463.19,Buy,0.4499999999998181,0.1999999999998181,5.87
3345,2463.35,2461.8,7,2463.45,Buy,0.25999999999976353,0.4499999999998181,5.61
3346,2463.35,2461.8,7,2462.73,Buy,0.7100000000000364,0.25999999999976353,5.48
3347,2464.08,2462.25,7,2464.18,Buy,1.3800000000001091,0.1999999999998181,5.5
3348,2463.05,2461.84,7,2463.13,Buy,0.2899999999999636,0.1999999999998181,5.08
3349,2463.52,2461.84,8,2463.62,Buy,0.4899999999997817,0.2899999999999636,5.16
3350,2463.61,2461.96,8,2463.69,Buy,0.09000000000014552,0.4899999999997817,5.09
3351,2463.63,2462.05,8,2463.73,Buy,0.01999999999998181,0.09000000000014552,5.1
3352,2463.73,2462.28,8,2463.82,Buy,0.09999999999990905,0.01999999999998181,5.24
3353,2463.73,2462.28,8,2463.72,Buy,0.10999999999967258,0.09999999999990905,5.34
3354,2463.73,2462.41,7,2463.66,Buy,0.01999999999998181,0.10999999999967258,5.4
3355,2465.68,2463.27,7,2465.77,Buy,0.5299999999997453,1.2300000000000182,5.36
3356,2465.95,2463.27,7,2466.04,Buy,0.4699999999997999,0.20000000000027285,5.21
3357,2466.06,2463.55,7,2466.16,Buy,0.009999999999763531,0.4699999999997999,5.24
3358,2466.31,2463.55,8,2466.41,Buy,0.15999999999985448,0.009999999999763531,5.09
3359,2466.84,2463.72,8,2466.94,Buy,0.5199999999999818,0.15999999999985448,5.39
3360,2466.92,2463.8,8,2467.02,Buy,0.06999999999970896,0.5199999999999818,5.31
3361,2467.66,2463.92,8,2467.75,Buy,0.7399999999997817,0.06999999999970896,5.4
3362,2468.12,2465.15,8,2468.21,Buy,0.4699999999997999,0.7399999999997817,5.6
3363,2468.12,2465.48,7,2466.99,Buy,1.2400000000002365,0.4699999999997999,5.14
3364,2468.12,2465.48,7,2466.13,Buy,0.8599999999996726,1.2400000000002365,5
3365,2468.12,2465.94,7,2466.21,Buy,0.09999999999990905,0.8599999999996726,5.04
3366,2467.62,2465.78,7,2467.53,Buy,0.40000000000009095,0.599999999999909,5.29
3367,2467.62,2465.78,7,2467.06,Buy,0.4800000000000182,0.40000000000009095,5.27
3368,2465.51,2464.29,7,2465.58,Buy,0.12000000000034561,0.09000000000014552,5.14
3369,2466.96,2464.57,7,2467.06,Buy,1.4800000000000182,0.12000000000034561,5.76
3370,2468.78,2464.57,7,2468.88,Buy,1.1799999999998363,0.7000000000002728,5.87
3371,2468.77,2464.57,7,2468.45,Buy,0.47000000000025466,1.1799999999998363,5.44
3372,2467.66,2465.65,7,2467.47,Buy,0.15000000000009095,0.32999999999992724,5.17
3373,2467.72,2465.65,8,2467.82,Buy,0.3400000000001455,0.15000000000009095,5
3374,2468.42,2466.06,8,2468.52,Buy,0.6100000000001273,0.3400000000001455,5.29
3375,2469.51,2466.42,8,2469.59,Buy,1.0900000000001455,0.6100000000001273,5.45
3376,2470.13,2467.09,8,2470.23,Buy,0.580000000000382,1.0900000000001455,6.26
3377,2470.07,2467.22,7,2469.87,Buy,0.36000000000012733,0.580000000000382,5.26
3378,2470.07,2467.22,7,2470.14,Buy,0.2300000000000182,0.36000000000012733,6.01
3379,2470.07,2467.22,7,2470.1,Buy,0.47000000000025466,0.4699999999997999,6.39
3380,2470.63,2467.37,7,2470.72,Buy,0.6300000000001091,0.47000000000025466,5.43
3381,2472.66,2469.54,7,2472.74,Buy,0.5299999999997453,0.75,5.3
3382,2472.72,2470,7,2472.8,Buy,0.07999999999992724,0.5299999999997453,6.72
3383,2472.8,2470.51,7,2472.88,Buy,0.1000000000003638,0.07999999999992724,5.16
3384,2473.17,2470.51,8,2473.26,Buy,0.38999999999987267,0.1000000000003638,5.49
3385,2473.57,2470.52,8,2473.67,Buy,0.40000000000009095,0.38999999999987267,5.85
3386,2473.78,2470.52,9,2473.84,Buy,0.21000000000003638,0.40000000000009095,7.05
3387,2474.36,2471.22,9,2474.46,Buy,0.5900000000001455,0.21000000000003638,5.06
3388,2474.33,2471.36,8,2474.09,Buy,0.3700000000003456,0.5900000000001455,6.62
3389,2474.33,2472.13,8,2474.16,Buy,0.08000000000038199,0.3700000000003456,5.36
3390,2474.33,2472.64,7,2473.96,Buy,0.2300000000000182,0.08000000000038199,5.56
3391,2474.3,2471.56,7,2474.4,Buy,0.4899999999997817,0.32999999999992724,6.49
3392,2474.82,2471.56,7,2474.89,Buy,0.8400000000001455,0.3500000000003638,7.63
3393,2474.92,2472.1,7,2475,Buy,0.13000000000010914,0.8400000000001455,5.89
3394,2476.15,2472.1,7,2476.25,Buy,1.2399999999997817,0.13000000000010914,6.27
3395,2476.14,2472.1,7,2475.77,Buy,0.4600000000000364,1.2399999999997817,5.47
3396,2476.19,2472.1,7,2476.28,Buy,0.5199999999999818,0.4600000000000364,9.82
3397,2481.29,2473.16,7,2481.34,Buy,0.5799999999999272,2.050000000000182,7.86
3398,2485.06,2473.16,7,2484.96,Buy,3.8200000000001637,0.5799999999999272,7.49
3399,2485.97,2473.16,8,2486.06,Buy,1.1099999999996726,3.8200000000001637,5.42
3400,2488.43,2474.72,8,2488.53,Buy,2.4699999999998,1.1099999999996726,6.61
3401,2488.43,2476.52,7,2488.14,Buy,0.4099999999998545,2.4699999999998,5.05
3402,2488.43,2476.52,7,2487.54,Buy,0.5599999999999454,0.4099999999998545,5.41
3403,2489.57,2477.12,7,2489.67,Buy,2.119999999999891,0.5599999999999454,-5.68
3404,2491.48,2478.75,7,2491.58,Buy,1.8899999999998727,2.119999999999891,-5.88
3405,2490.79,2486.72,7,2489.78,Buy,0.2899999999999636,0.2899999999999636,-6.05
3406,2492.35,2487.02,7,2492.45,Buy,0.8600000000001273,0.33999999999969077,6.21
3407,2492.82,2487.02,8,2492.92,Buy,0.45000000000027285,0.8600000000001273,6.44
3408,2493.29,2487.93,8,2493.39,Buy,0.3599999999996726,0.45000000000027285,5.27
3409,2494.8,2487.93,9,2494.9,Buy,1.5100000000002183,0.3599999999996726,-8.6
3410,2495.67,2488.33,9,2495.77,Buy,0.7899999999999636,1.5100000000002183,-5.75
3411,2495.59,2489.04,8,2495.03,Buy,0.7400000000002365,0.7899999999999636,5.03
3412,2495.59,2489.96,7,2494.06,Buy,1.069999999999709,0.7400000000002365,6
3413,2495.65,2491.07,7,2495.75,Buy,1.6599999999998545,1.069999999999709,-6.9
3414,2496.62,2491.48,7,2496.72,Buy,0.9099999999998545,1.6599999999998545,-7.87
3415,2499.32,2493.96,7,2496.91,Buy,0.020000000000436557,2.5599999999999454,-6.46
3416,2499.32,2495.65,7,2496.97,Buy,0.03999999999996362,0.020000000000436557,-8.12
3417,2490.25,2484.61,7,2490.23,Buy,1.5599999999999454,0.11000000000012733,-5.39
3418,2494.16,2484.61,8,2494.24,Buy,4.029999999999745,1.5599999999999454,-8.1
3419,2494.16,2484.61,7,2489.87,Buy,4.4099999999998545,4.029999999999745,-6.59
3420,2489.84,2486.03,7,2489.94,Buy,0.3200000000001637,0.5599999999999454,5.24
